0,0.40902071155851377
1,0.36508049177813184
2,0.29794113943885797
3,0.25266988317676004
4,0.2499794597273125
5,0.24997365127314317
6,0.2499733131780164
7,0.24997299586125188
8,0.24997267775976686
9,0.24997235877196475
10,0.2499720388807693
11,0.2499717180694036
12,0.24997139632104495
13,0.24997107361882265
14,0.24997074994581622
15,0.24997042528505364
16,0.24997009961951
17,0.24996977293210548
18,0.24996944520570402
19,0.24996911642311154
20,0.24996878656707405
21,0.24996845562027656
22,0.24996812356534087
23,0.24996779038482422
24,0.2499674560612174
25,0.24996712057694337
26,0.24996678391435548
27,0.2499664460557356
28,0.2499661069832928
29,0.24996576667916137
30,0.24996542512539932
31,0.24996508230398673
32,0.2499647381968238
33,0.24996439278572957
34,0.24996404605243985
35,0.24996369797860563
36,0.2499633485457917
37,0.2499629977354743
38,0.24996264552903996
39,0.24996229190778355
40,0.24996193685290669
41,0.2499615803455157
42,0.24996122236662027
43,0.24996086289713149
44,0.24996050191785996
45,0.24996013940951445
46,0.24995977535269978
47,0.24995940972791503
48,0.249959042515552
49,0.24995867369589336
50,0.2499583032491106
51,0.24995793115526255
52,0.24995755739429332
53,0.24995718194603067
54,0.249956804790184
55,0.2499564259063427
56,0.24995604527397386
57,0.24995566287242116
58,0.24995527868090217
59,0.24995489267850718
60,0.24995450484419665
61,0.24995411515679983
62,0.24995372359501256
63,0.24995333013739543
64,0.2499529347623718
65,0.24995253744822582
66,0.24995213817310064
67,0.249951736914996
68,0.24995133365176683
69,0.24995092836112087
70,0.24995052102061652
71,0.24995011160766123
72,0.249949700099509
73,0.24994928647325879
74,0.24994887070585195
75,0.24994845277407055
76,0.24994803265453489
77,0.24994761032370175
78,0.24994718575786196
79,0.24994675893313836
80,0.24994632982548368
81,0.24994589841067827
82,0.24994546466432788
83,0.2499450285618615
84,0.24994459007852904
85,0.2499441491893991
86,0.24994370586935688
87,0.24994326009310147
88,0.24994281183514408
89,0.24994236106980502
90,0.2499419077712121
91,0.24994145191329759
92,0.24994099346979642
93,0.24994053241424308
94,0.24994006871996993
95,0.24993960236010423
96,0.24993913330756573
97,0.2499386615350644
98,0.24993818701509768
99,0.24993770971994805
100,0.24993722962168036
101,0.2499367466921393
102,0.24993626090294685
103,0.24993577222549956
104,0.24993528063096582
105,0.24993478609028325
106,0.24993428857415603
107,0.24993378805305205
108,0.2499332844972002
109,0.24993277787658758
110,0.24993226816095665
111,0.24993175531980233
112,0.24993123932236916
113,0.2499307201376486
114,0.24993019773437558
115,0.24992967208102618
116,0.24992914314581405
117,0.24992861089668772
118,0.2499280753013274
119,0.24992753632714204
120,0.249926993941266
121,0.24992644811055598
122,0.24992589880158794
123,0.2499253459806537
124,0.2499247896137577
125,0.2499242296666139
126,0.24992366610464223
127,0.2499230988929653
128,0.24992252799640496
129,0.2499219533794789
130,0.24992137500639733
131,0.24992079284105892
132,0.24992020684704808
133,0.24991961698763054
134,0.2499190232257502
135,0.24991842552402527
136,0.24991782384474467
137,0.249917218149864
138,0.24991660840100208
139,0.24991599455943692
140,0.24991537658610155
141,0.24991475444158068
142,0.24991412808610614
143,0.2499134974795531
144,0.24991286258143597
145,0.2499122233509041
146,0.2499115797467378
147,0.249910931727344
148,0.24991027925075188
149,0.24990962227460856
150,0.2499089607561748
151,0.24990829465232037
152,0.24990762391951957
153,0.24990694851384676
154,0.24990626839097174
155,0.24990558350615466
156,0.24990489381424186
157,0.24990419926966057
158,0.24990349982641424
159,0.24990279543807772
160,0.24990208605779182
161,0.2499013716382586
162,0.24990065213173618
163,0.24989992749003326
164,0.2498991976645043
165,0.24989846260604348
166,0.24989772226507995
167,0.24989697659157184
168,0.24989622553500085
169,0.24989546904436663
170,0.24989470706818093
171,0.24989393955446176
172,0.24989316645072746
173,0.24989238770399083
174,0.24989160326075288
175,0.2498908130669968
176,0.24989001706818145
177,0.24988921520923535
178,0.24988840743454976
179,0.2498875936879727
180,0.2498867739128017
181,0.24988594805177755
182,0.2498851160470771
183,0.24988427784030634
184,0.24988343337249372
185,0.2498825825840823
186,0.24988172541492304
187,0.24988086180426705
188,0.24987999169075836
189,0.24987911501242596
190,0.24987823170667628
191,0.2498773417102852
192,0.2498764449593901
193,0.2498755413894815
194,0.2498746309353952
195,0.2498737135313034
196,0.24987278911070654
197,0.2498718576064244
198,0.2498709189505872
199,0.24986997307462683
200,0.24986901990926763
201,0.249868059384517
202,0.24986709142965613
203,0.24986611597323005
204,0.24986513294303844
205,0.24986414226612513
206,0.24986314386876807
207,0.24986213767646953
208,0.249861123613945
209,0.2498601016051127
210,0.2498590715730831
211,0.2498580334401474
212,0.2498569871277665
213,0.24985593255655986
214,0.24985486964629297
215,0.24985379831586663
216,0.24985271848330404
217,0.24985163006573877
218,0.24985053297940227
219,0.24984942713961128
220,0.2498483124607544
221,0.24984718885627927
222,0.2498460562386789
223,0.2498449145194778
224,0.24984376360921856
225,0.2498426034174468
226,0.24984143385269714
227,0.24984025482247835
228,0.24983906623325808
229,0.24983786799044777
230,0.24983665999838645
231,0.2498354421603254
232,0.2498342143784114
233,0.24983297655367012
234,0.2498317285859895
235,0.2498304703741022
236,0.24982920181556784
237,0.24982792280675561
238,0.24982663324282522
239,0.24982533301770868
240,0.24982402202409112
241,0.2498227001533912
242,0.24982136729574145
243,0.24982002333996778
244,0.24981866817356913
245,0.249817301682696
